"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-07-11,-0.149300430814689,-0.0967920060229435,-0.0436259115039929,-0.0946805792161671,-0.0951263654397226,0.80952380952381,0.82051282051282,0.766666666666667,0.972789115646258,0.991452991452991,0.9,1,0.437605867583119,"maybe normal"
