"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"mid","Generic PC",0.192719439173434,0.145559258380959,251.609342834005,49.4074032159596,0.0962571106097962
"mid","QM",0.1435540633404,0.100901439736635,107.140610942351,38.6935864702018,-0.0326705573537716
"mid","GB LM",0.134522683673023,0.0987145715412946,214.07519152343,34.242201576928,-0.0155644728477355
"mid","Linear model",0.124547799102575,0.0924601496717916,215.217870098889,33.2528289272566,-0.00543199605729194
"mid","LM bru model",0.122863675011539,0.0913528613174398,258.667811667761,32.3341750078095,-0.00535651373006494
"mid","ST model coarser",0.0955168012190553,0.0699062029244603,266.997676625162,24.7074457999494,0.000619567848686427
"low","Generic PC",0.154331659705715,0.111142137361644,2334.33312475252,75.5651413561167,0.0591501888273859
"low","QM",0.124026793605182,0.0818422014121174,960.740677864743,67.3413227602685,-0.0197845612898989
"low","GB LM",0.120657700643919,0.0843181676555506,1683.32557922933,57.547171122879,0.0154809796562922
"low","Linear model",0.109819132618932,0.0783258667227289,1232.66341012133,61.7921891723868,0.0130731013690558
"low","LM bru model",0.104122433802824,0.0738557858438157,964.727719600905,57.1937259282803,0.0132694484442693
"low","ST model coarser",0.0811349145477172,0.0550088667732405,987.867684500083,41.2690571657868,0.00235845796185033
