"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.234750063703131,0.193810000908855,193.344848155634,46.3985874716892,0.183556219291959
"0","GB LM",0.135589123359918,0.0984395738406575,94.7783233239632,19.7867463315686,-0.0463308023041572
"0","Linear model",0.116619534760819,0.0873975190490419,53.4069040820609,18.3626601945473,0.000366837896680613
"0","QM",0.116093237091512,0.0860997329652315,64.2317724240718,18.0337057393934,0.0205355448695733
"0","LM bru model",0.11077598892027,0.0805983570619448,108.058564382606,15.3754438915044,-0.000558075246754258
"0","ST model coarser",0.0736697539085598,0.053612511868012,46.6250760470753,11.3918092957911,0.000292693705820081
"[3,196]","Generic PC",0.23614598901152,0.186832752763224,775.408089243234,54.1180116414974,0.16842041564522
"[3,196]","GB LM",0.140135376567644,0.108322288247764,692.955654165107,29.0612110062913,0.0331289823367072
"[3,196]","QM",0.138704525042672,0.101025931333827,333.344216399192,29.0988969746524,-6.15267784796095e-05
"[3,196]","Linear model",0.128633086305086,0.0925652321291776,146.106519832273,27.4347302128183,-0.0106200685575452
"[3,196]","LM bru model",0.125784866545107,0.0938137892677636,167.946295063501,27.0185275733417,0.00211215260499931
"[3,196]","ST model coarser",0.0995295585438586,0.0715934806597268,160.459434719261,19.8821992492961,0.000294173234843827
"(196,315]","Generic PC",0.185405388301761,0.138452295360252,545.03536155422,86.2739899561118,0.105728566779687
"(196,315]","GB LM",0.133439495106786,0.100310990005581,520.374470039701,60.0744027749592,0.0400581705334072
"(196,315]","QM",0.124394386664574,0.0822709993879756,212.594301555813,47.4442110174702,-0.0182977464966849
"(196,315]","Linear model",0.122335189841333,0.0879150718283517,503.884882583011,50.3236656794925,0.015450121652621
"(196,315]","LM bru model",0.118725680029722,0.0822007508300651,220.996543961242,47.6576170234629,0.00211821051621761
"(196,315]","ST model coarser",0.0923580872426707,0.0628957206879523,156.545441206517,37.2522770658771,0.00175213807461849
"(315,725]","QM",0.180165659544302,0.122310280585306,115.910311319557,53.5007190853492,-0.0981754963807294
"(315,725]","Generic PC",0.153470113165174,0.111552717223389,267.910172184372,46.4893119546762,0.0147309643648454
"(315,725]","GB LM",0.149028595508803,0.105179964482484,239.521765081581,43.5222479748444,-0.0328486827722374
"(315,725]","Linear model",0.142504379157271,0.10712760538106,381.340318637863,44.2766098941651,-0.00293364568965984
"(315,725]","LM bru model",0.139960928680239,0.10604601235229,391.639205877116,43.3252522094117,-0.00102826181745192
"(315,725]","ST model coarser",0.112055014406892,0.081180229274314,232.207405459327,33.415043326461,0.000692291617376844
