"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250527.rds",3053.29772873516,-6264.98966653443,-6268.25584037951,0.441239753472375,0.437130534234638,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250527.rds",4410.63848921628,-9650.77036992244,-9691.90185537221,0.681422057408831,0.663616715183434,NA,NA,NA,NA,NA
"lm_model_aic0_250527.rds",NA,NA,NA,NA,NA,-6143.99051055927,-6068.43951296029,3082.99525527964,174.567741606085,0.720439878035671
"gblm_model_aic0_250527.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250527.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.658928693731644
