"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-08-13,0.0904127942718674,0.12549586305762,0.162914616999009,0.125655948629342,0.107226867764389,0.82312925170068,0.837606837606838,0.766666666666667,0.979591836734694,0.982905982905983,0.966666666666667,0.102914340868866,0.0958749615254983,1,0.802634059766774,"maybe normal"
