"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.22707601776375,0.182472778653865,148.478919848094,42.8653605485316,0.135423886252232
"high","QM",0.165083115487614,0.124137442001557,65.9995616716737,30.4085349562877,-0.033652827016828
"high","GB LM",0.16108442300228,0.128534715583185,158.828507211267,28.155150768008,-0.0175256226330666
"high","Linear model",0.146459740299748,0.11515533137762,121.563517597439,25.8701471681192,-0.00252799399246701
"high","LM bru model",0.144654224114453,0.113143298497302,116.727848495935,25.650595599602,-0.000825655602712649
"high","ST model coarser",0.110176861536371,0.0839345838340445,72.4418726320894,19.0115485546928,8.1616367303704e-05
"mid","Generic PC",0.224684335955425,0.181806867397059,357.420671345815,59.6042171125772,0.105010877905652
"mid","QM",0.175618289472373,0.132527624879645,180.676625746067,45.0094725399622,-0.0515047064850042
"mid","GB LM",0.166146504953438,0.130932639684855,279.423804575422,41.0637247396279,-0.00927776473085849
"mid","Linear model",0.152230659806788,0.120680819093895,424.498577147907,38.9268640151892,-0.00691784134276687
"mid","LM bru model",0.148174963118045,0.116413077355909,372.417969541076,36.8881264407678,-0.00986503463900444
"mid","ST model coarser",0.113702612379034,0.0853082761450143,199.151684694968,25.1548852804148,0.000402394922835727
"low","Generic PC",0.122476317739768,0.0767246390189952,598.807669616985,74.7363956398185,0.0316652851263539
"low","GB LM",0.0931839200963139,0.0613601676788383,650.397708279789,60.9735787764388,0.00251983710592374
"low","Linear model",0.0911013580694856,0.0626727871694247,804.630928499086,75.4698578365371,0.0108477589069116
"low","QM",0.0904119783848529,0.0559082012607178,274.979423011678,72.6376108001563,-0.0216297808165356
"low","LM bru model",0.0886122762608667,0.0606043913808561,851.816693749866,68.1077969938795,0.0124494406797877
"low","ST model coarser",0.0589900352268925,0.0389166063216945,420.105360117427,43.9093304464037,0.00220713515219424
