"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.231440410049376,0.185598232724856,143.275473175537,31.0621610533122,0.151525256178028
"high","GB LM",0.195550666436808,0.14426646191854,104.613346830174,20.8286729212555,-0.0512634106085548
"high","QM",0.185804828557394,0.140080962396681,56.7722971695018,21.5013594304017,-0.0469266641270644
"high","Linear model",0.148212402037648,0.118634374424642,122.199369590377,17.3531302088964,0.0022417072922666
"high","LM bru model",0.146126484817449,0.115932730408855,119.691406313897,17.2072590318874,0.00098106127359728
"high","ST model coarser",NA,NA,1062.18196334833,100,-0.376662817960597
"mid","Generic PC",0.214223099319015,0.166084298462423,541.693328618863,47.7409057686426,0.103963619285858
"mid","QM",0.201279824529665,0.141201137535096,172.291768876797,41.3085980707213,-0.0903377831521919
"mid","GB LM",0.169924781924925,0.128002281904479,448.446485356998,33.568065066894,-0.0228207371064165
"mid","Linear model",0.161255871006653,0.122549271539116,370.12419544658,32.9058926295265,-0.0136351517872687
"mid","LM bru model",0.159150325414323,0.119871217621817,398.464575485816,32.4838494468844,-0.0133994417223441
"mid","ST model coarser",NA,NA,1882.8563952322,100,-0.175986531636527
"low","Generic PC",0.111893520157628,0.0675680787024194,1218.40951223054,85.2564363859295,0.0380651932340712
"low","GB LM",0.0844233979576282,0.055714893196929,1258.29919098114,67.671225726909,0.0158285894112051
"low","QM",0.0810959968938044,0.0422332258974643,312.926627707012,79.3048650336733,-0.0231124990839598
"low","Linear model",0.0787698730424238,0.0492367302066608,906.035043195288,71.987948914612,0.0124485119706639
"low","LM bru model",0.0773055236271308,0.0488310277666745,1078.05087456519,71.6481794852763,0.012771845440351
"low","ST model coarser",NA,NA,8371.28880859803,100,0.153392559193158
