"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-05-24,-0.120349178627695,0.124928659234148,0.341079606772663,0.121483464343704,0.120287861926087,0.17687074829932,0.188034188034188,0.133333333333333,0.959183673469388,0.957264957264957,0.966666666666667,1,0.817297255699087,"maybe normal"
