"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.230632133876314,0.186567334182186,98.0889035973617,41.8604380508898,0.169966400946162
"0","GB LM",0.155757871317133,0.117019741967199,45.6556023448235,22.4412452864676,-0.0744347923072671
"0","QM",0.138895389625367,0.10681897406362,50.3658674483268,20.6407105073637,0.0301552562191758
"0","Linear model",0.128255754648871,0.097296525722614,62.6584331263162,18.4659205463744,5.7699245297158e-05
"0","LM bru model",0.120885968294002,0.0916832412649992,57.9006638110773,17.7029257708015,-0.00178714252314251
"0","ST model coarser",NA,NA,98.3192024645338,99.9986685155362,-0.554959809050899
"[3,196]","ST model coarser",0.508359500370858,0.408386973041066,414.337365209916,99.9971339444673,-0.216453260447607
"[3,196]","Generic PC",0.221157985355933,0.175781177503707,257.583180266316,41.0170178083557,0.12509944780912
"[3,196]","GB LM",0.172609064204427,0.131470737678187,230.298342277488,25.5472756364679,-0.0193847670310899
"[3,196]","QM",0.170894859425793,0.125663994751308,107.065542512587,27.0027264354933,5.23328099250986e-05
"[3,196]","Linear model",0.16059335449103,0.122163689408113,149.438549918286,24.6602007197551,-0.0143014838934513
"[3,196]","LM bru model",0.154101567377659,0.119481080915396,206.609061494194,25.0775057665992,0.00418149447153869
"(196,315]","ST model coarser",0.419001272652524,0.328625558668976,499.909258471728,99.9988082612996,-0.106406839108845
"(196,315]","Generic PC",0.201495364158227,0.156823598291991,172.191851388951,47.6526284671233,0.104745850958216
"(196,315]","QM",0.156831248301806,0.115895132848775,75.3213033096915,36.9528833471829,-0.00752833874269397
"(196,315]","GB LM",0.150608246597428,0.115134808150527,171.946900523468,34.8597408600139,-0.000380594665942125
"(196,315]","Linear model",0.149536069853325,0.116213265778867,171.375480357417,36.3464380873919,0.0238076695068199
"(196,315]","LM bru model",0.147250331736973,0.113016261995204,112.466205654693,35.4781515495071,0.00542974030576998
"(315,725]","ST model coarser",0.452017948924081,0.370268823972141,639.023002131781,99.9990534368979,-0.056854406177538
"(315,725]","QM",0.214046447254586,0.159797427391601,74.0083966440919,44.8361966287212,-0.110327656817955
"(315,725]","GB LM",0.19462945085464,0.14674866054791,141.965514668928,38.0742102013808,-0.0817862639829078
"(315,725]","Generic PC",0.190447808395236,0.144960135635864,136.866168076313,38.4420425180008,-0.00365582237808757
"(315,725]","Linear model",0.170730091434367,0.134315771146244,297.897786259412,33.9763693708623,-0.00871358508230627
"(315,725]","LM bru model",0.1703925905078,0.135096729433421,350.785418459854,34.1412661629035,-0.00571120163529607
