"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.224609721979573,0.182348685877545,156.000435083465,69.8574355028299,0.164055602356131
"Wind Offshore","GB LM",0.132376758196903,0.0990956400296602,85.2282031164429,28.2695260364723,-0.037979681146874
"Wind Offshore","Linear model",0.114147871843257,0.0858903683496495,77.1900248802689,27.7406076125143,0.00122046973733363
"Wind Offshore","QM",0.112647856329239,0.0830894369446907,70.5822695776242,28.3693655188428,0.0118833294655979
"Wind Offshore","LM bru model",0.107566985746329,0.0804734492165571,93.5401358909294,25.8717893833391,0.000371102550529708
"Wind Offshore","ST model coarser",0.0700854451448739,0.0510005903020707,57.2446268215504,16.6057951553042,-0.0014407378725356
"Wind Onshore","Generic PC",0.164614319814581,0.117204348780972,691.243093548072,68.1030387718872,0.0702407943619053
"Wind Onshore","GB LM",0.126013636575507,0.0901393961543495,631.288326346927,52.5819529650571,0.0236961984164939
"Wind Onshore","QM",0.124422700356336,0.0803182599712892,296.366524298872,51.8644363551449,-0.0330431310900393
"Wind Onshore","Linear model",0.114266456970611,0.080217929136256,658.783682968672,48.9406060248395,0.000268595408971905
"Wind Onshore","LM bru model",0.111152379832058,0.0780416295128607,553.002474937788,48.529187646476,0.00097514253105858
"Wind Onshore","ST model coarser",0.0832049257361186,0.0571281666967255,372.294617916757,35.2058208341959,0.00128589257793344
