"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-02-23,0.0574568884688062,0.0660840786693664,0.0741351893507215,0.065901739956608,0.0687609751641263,0.857142857142857,0.88034188034188,0.766666666666667,0.965986394557823,1,0.833333333333333,0.033954508847972,0.0363388379661642,1,0.149247782745446,"maybe normal"
