"date","variance","variance_unweighted","fit","observed","norm_power_est0","q0.025","median","q0.975","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","q0.025_unweighted","median_unweighted","q0.975_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-02-10,0.000632022160349976,0.000632022160349976,0.71174401990008,0.663425539873249,0.882994228932474,0.71174401990008,0.71174401990008,0.71174401990008,0.71174401990008,0.663425539873249,0.882994228932474,0.71174401990008,0.71174401990008,0.71174401990008,0.850340136054422,0.863247863247863,0.8,0.816901408450704,0.817391304347826,0.814814814814815,0,0,0.000441523826808385,"not normal"
