"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250614.rds",3871.95249701114,-7912.63309805129,-7915.33946515567,0.540664928924266,0.537231002636206,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250614.rds",4994.6091444876,-10788.4178554059,-10842.0011073291,0.739689526130452,0.718134841288676,NA,NA,NA,NA,NA
"lm_model_aic0_250614.rds",NA,NA,NA,NA,NA,-7579.50879352964,-7448.43984699749,3808.75439676482,151.387876636559,0.785504174485922
"gblm_model_aic0_250614.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250614.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734228295007696
