"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.15672699374867,0.107680076928394,65.4647876046086,0.0459581345148898
"QM",0.125775511096933,0.0830120939850837,63.3208784190166,-0.0368680767695039
"GB LM",0.122487937907503,0.0852567097338684,56.2879575654609,-0.00840313722919303
"Linear model",0.111416978797666,0.0792175885177644,51.1768603015772,0.000361786049435722
"LM bru model",0.111019853712009,0.078816139701915,51.7001862380527,0.000281214778210783
"ST model coarser",0.0756014364825642,0.0536654246953784,38.7693278584732,0.000950449286865949
