"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.162379716211981,0.106297643017762,75.5247354614999,0.0792878965784253
"GB LM",0.0989903935687227,0.0694665919029138,51.4384785165121,0.0149725822308679
"QM",0.0903002416449298,0.0557034713990918,54.0434771241368,-0.016583835432743
"Linear model",0.0831157525899835,0.055731217941314,45.9522215066418,0.000792451729685996
"LM bru model",0.0811536444084685,0.055003747444194,45.2690002379423,0.00133468657642713
"ST model coarser",0.0585156271401584,0.0390115171049339,33.6514243148036,0.00165425661873798
