"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.201814220053437,0.148416375498436,44.1836263283953,0.106924896238621
"QM",0.160230993037652,0.107777981714881,35.4998203023187,-0.0371195130329591
"GB LM",0.147455458014156,0.10988398112092,28.7113309554232,-0.0211670112103756
"Linear model",0.135038346785377,0.099845283999194,28.9751922651717,0.00171689394267801
"LM bru model",0.130477415049435,0.0961325033135856,27.5631742719289,0.00194027698903688
"ST model coarser",0.0951464818214203,0.0679718668973636,19.8822682590752,0.00141503430048187
