"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.225205712866827,0.182813089842379,61.2725110781941,27.6966241906173,0.147586899568971
"high","QM",0.175750021929584,0.13317796624378,32.7075541773472,19.6104948527989,-0.00908012568920476
"high","GB LM",0.172021955002812,0.140119137425287,38.2995279477391,19.93664342939,-0.0545024644020888
"high","Linear model",0.143810721125309,0.114126590260649,34.0241413466468,15.9987477135451,0.000954816773982553
"high","LM bru model",0.136455274558817,0.107867865012249,34.3215188660637,14.8998526968441,2.88988638207008e-06
"high","ST model coarser",0.105557886862713,0.0818734267548501,24.6442372712041,11.5719803089583,-0.000367684889366205
"mid","Generic PC",0.232183220519832,0.187617115355918,160.137140257148,30.45221627735,0.139507628143412
"mid","QM",0.189601490316213,0.146982207700555,62.2718263054839,24.904733472481,-0.0206395005393929
"mid","GB LM",0.169791492240711,0.138319912234678,88.3546774867106,21.0425814960243,-0.0444089979176694
"mid","Linear model",0.151890075718589,0.119916245273884,68.6246649948705,18.479008932214,-0.00185418444703508
"mid","LM bru model",0.150894498002139,0.119407063012768,78.6010602530532,19.0292381581399,-0.000457756830893813
"mid","ST model coarser",0.120091385424877,0.091311905255293,56.5937906474541,13.7271173970243,0.000147183003458822
