"date","variance","variance_unweighted","q0.025","median","q0.975","fit","observed","norm_power_est0","q0.025_unweighted","median_unweighted","q0.975_unweighted","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-01-01,0.00490668892403799,0.000875953318095644,0.583517227960453,0.725274072921068,0.859762309062282,0.723633813888922,0.696569684656962,0.757988887050781,0.507429591547987,0.56468599561704,0.621761135431388,0.564558567454384,0.505404066952022,0.72426443333942,0.782312925170068,0.811965811965812,0.666666666666667,0.908450704225352,0.91304347826087,0.888888888888889,0.0831728065607245,0.0750783870196027,1,0,6.75379651504885e-06,"not normal"
