"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-03-20,-0.195236002504696,-0.102719172754739,-0.00280653983062291,-0.0851325350827988,-0.107924937701342,0.659863945578231,0.683760683760684,0.566666666666667,0.965986394557823,0.965811965811966,0.966666666666667,1,0.10695628810272,"maybe normal"
