"date","variance","variance_unweighted","fit","observed","norm_power_est0","q0.025","median","q0.975","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","q0.025_unweighted","median_unweighted","q0.975_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-06-25,0.00016821825764235,0.00016821825764235,0.0668198315270708,0.0622533964150201,0.110242975954273,0.0668198315270708,0.0668198315270708,0.0668198315270708,0.0668198315270708,0.0622533964150201,0.110242975954273,0.0668198315270708,0.0668198315270708,0.0668198315270708,0.829931972789116,0.854700854700855,0.733333333333333,0.96551724137931,0.982758620689655,0.896551724137931,0,0,3.6381579239338e-05,"not normal"
