"date","variance","variance_unweighted","fit","observed","norm_power_est0","q0.025","median","q0.975","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","q0.025_unweighted","median_unweighted","q0.975_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-09-18,0.000723662325066712,0.000723662325066712,0.722971611323797,0.698236745014892,0.889925661115975,0.722971611323797,0.722971611323797,0.722971611323797,0.722971611323797,0.698236745014892,0.889925661115975,0.722971611323797,0.722971611323797,0.722971611323797,0.80952380952381,0.863247863247863,0.6,0.846153846153846,0.858407079646018,0.8,0,0,0.00105975160250276,"not normal"
