"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-03-30,0.0638950326328266,0.0687729748480778,0.0735475534115282,0.0687609483713032,0.0682989590409332,0.857142857142857,0.888888888888889,0.733333333333333,0.986394557823129,0.991452991452991,0.966666666666667,0.0260634532824491,0.0257748988284509,1,0.447983338141064,"maybe normal"
