"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.188402158045514,0.141718625541301,54.6178007370128,12.6336224829333,0.13604982869837
"0","GB LM",0.131470019126686,0.103598438402739,27.6419042508455,11.9924139112133,-0.0614448326058521
"0","QM",0.114923464600123,0.0810503979268053,26.0729328821411,6.99582618540637,0.031009961939532
"0","LM bru model",0.107146184782651,0.0802861357221569,25.5451978630641,7.69919426609642,0.000725031296219179
"0","Linear model",0.106852996326362,0.0788691328089471,21.4622947048426,8.30019585885758,0.000363985119812894
"0","ST model coarser",0.0646782535865545,0.0455978910967677,14.4376505500149,4.48975616147554,-0.000626603695704661
"[3,196]","Generic PC",0.229443304150272,0.180954364110092,357.707104317736,50.9231694361689,0.152198537475121
"[3,196]","QM",0.149974234915852,0.110788977853542,150.117262153026,31.9916938191064,0.0121988314626719
"[3,196]","GB LM",0.141325760586196,0.109022024074297,329.563126852847,27.7505925601432,0.0211197994302798
"[3,196]","Linear model",0.137000405934233,0.100215127243178,116.499772738011,27.9751721279846,-0.0129443907720461
"[3,196]","LM bru model",0.132409603304974,0.0981385010657868,333.167571066968,26.2704337834516,0.00178358878541687
"[3,196]","ST model coarser",0.0996891113622521,0.0723488043315925,396.756503832559,18.2686883335189,0.0010033950000426
"(196,315]","Generic PC",0.209928963146569,0.161460744691778,391.43073672503,60.9388621675935,0.130048917658046
"(196,315]","QM",0.133097116368662,0.0975849588013054,183.718495875079,37.41263047159,0.00499574851153417
"(196,315]","GB LM",0.13168276873944,0.101925637717732,331.761271799636,37.2817561837449,0.0337750279024621
"(196,315]","Linear model",0.129282166244723,0.100656535174107,307.550018792697,38.0939437419112,0.0335592242290087
"(196,315]","LM bru model",0.122336060789169,0.0922141135870348,239.700236276299,34.2588385556638,0.00682249214019402
"(196,315]","ST model coarser",0.0996992848948622,0.073984508260101,206.12968828595,27.23051062124,0.0054861253465637
"(315,725]","QM",0.204543965374,0.149821350962592,162.302413782411,45.7954971185334,-0.114335143128241
"(315,725]","GB LM",0.181900083389372,0.134764623432389,294.885344236081,38.3490489091992,-0.0711624554711608
"(315,725]","Generic PC",0.17461018680099,0.131082156836346,292.472667297367,39.0211236041117,0.00781023942905979
"(315,725]","Linear model",0.164374608346938,0.127090940776789,585.507197632669,34.2795654409434,-0.0149372479886747
"(315,725]","LM bru model",0.15804788670487,0.123781629092308,622.819165638981,33.4357181351256,-0.00357869105736195
"(315,725]","ST model coarser",0.118873958062619,0.0915736806099793,463.52554428587,25.3969311805898,-0.0014516049455657
