"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250603.rds",3479.34137320533,-7128.33078785407,-7132.68245954571,0.488405962190233,0.485198126665623,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250603.rds",4720.11501474932,-10305.7614085562,-10352.5888960527,0.707887580555598,0.684085849084474,NA,NA,NA,NA,NA
"lm_model_aic0_250603.rds",NA,NA,NA,NA,NA,-6788.14630856587,-6712.29136938149,3405.07315428293,168.238944795417,0.750422029187599
"gblm_model_aic0_250603.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250603.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701291457226696
