"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-06-19,-0.240314230663268,-0.168952808258019,-0.100654539018993,-0.17620522171617,-0.16467907572126,0.782312925170068,0.82051282051282,0.633333333333333,0.986394557823129,0.982905982905983,1,1,0.20881663284587,"maybe normal"
