"date","variance","variance_unweighted","q0.025","median","q0.975","fit","observed","norm_power_est0","q0.025_unweighted","median_unweighted","q0.975_unweighted","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-05-21,0.000142708118741285,4.91116565636868e-05,0.193904405942304,0.217282547504357,0.240833755854673,0.217199712411029,0.193486745004039,0.350229778854366,0.0931660835341889,0.10796319176255,0.121457069032199,0.107819182555957,0.0955126155658546,0.15373948520798,0.693877551020408,0.717948717948718,0.6,0.944444444444444,0.939655172413793,0.964285714285714,0.0266651187780382,0.0224993554046858,0,1,4.25142960135912e-10,"not normal"
