"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-01-18,-0.15025963695321,-0.105415363706398,-0.058315253376595,-0.104881495736507,-0.130901640822824,0.755102040816326,0.803418803418803,0.566666666666667,0.972789115646258,0.982905982905983,0.933333333333333,0.281463983581892,0.281831060180412,1,0.0192146317586578,"not normal"
