"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250320.rds",8321.45265125387,-16864.3861490821,-16858.0868790224,1.06602080669505,1.06048045967066,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250320.rds",9690.28061684543,-20403.4107332606,-20433.1978184826,1.29049561333624,1.25053341377038,NA,NA,NA,NA,NA
"lm_model_aic0_250320.rds",NA,NA,NA,NA,NA,-16518.1200511303,-16392.560984133,8277.06002556516,57.0554449079017,0.77189054084258
"gblm_model_aic0_250320.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250320.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734872146190954
