"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.238489675624973,0.193093864203062,453.189249963661,76.3990439789331,0.167079165018016
"Wind Offshore","QM",0.150304604145205,0.104609450070881,176.979646300528,37.2914552698166,0.0326655281032968
"Wind Offshore","GB LM",0.142152399423345,0.0958558338199832,222.969364914679,30.2853214884275,-0.0269664357965703
"Wind Offshore","Linear model",0.13377417663521,0.0933843318206503,231.957885884983,30.7504686450157,0.000764908204469171
"Wind Offshore","LM bru model",0.125186011306129,0.0876389712452719,243.184521906884,29.4946700256318,0.000914117910363793
"Wind Offshore","ST model coarser",0.0886321552520933,0.0625268945287454,163.056744371416,21.1998170859586,0.000980415511989486
"Wind Onshore","Generic PC",0.187941211887564,0.137258913697746,378.716565796973,47.8086878821044,0.05822265470456
"Wind Onshore","QM",0.184665127257833,0.125913853709606,145.38640185084,47.3049248426213,-0.0602892372139753
"Wind Onshore","GB LM",0.169107102219379,0.123653503804416,363.310344178596,40.0821124794328,-0.0312539993450513
"Wind Onshore","Linear model",0.153393899434915,0.113383599356945,337.260824297081,39.3224615368371,0.0020035760173902
"Wind Onshore","LM bru model",0.148827678315556,0.110769078946098,422.746454278184,38.54090372567,0.00261982428576162
"Wind Onshore","ST model coarser",0.115771957656023,0.0824720348684499,301.504007372081,28.059058052833,0.00254584786995009
