"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.116439344587356,0.11025874729551,15.8844668269764,12.305961203322,0.11025874729551
"GB LM",0.0972719860270514,0.0926370300187063,12.1976029469024,12.9633009337805,-0.0926370300187063
"QM",0.0271074452397783,0.0216675052515438,3.08323690145224,2.54509813668829,-0.00909454550139687
"Linear model",0.0223924633898317,0.0173289903927086,2.59974646311657,1.7194024582506,0.000522489779802653
"LM bru model",0.0191670291994562,0.0151851529704095,2.24524171137702,1.48318378133814,-0.000438200609350882
"ST model coarser",0.00958371716010946,0.00754622626464431,1.09999939697859,1.08524203544221,-0.000845413381322693
