"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-06-07,-0.0491805730771202,-0.0306196398735165,-0.0144693770535241,-0.0310118246159127,-0.0262114390713386,0.82312925170068,0.871794871794872,0.633333333333333,0.979591836734694,0.991452991452991,0.933333333333333,0.0553318216210067,0.0587889712625219,1,0.113849581426427,"maybe normal"
