"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.121982718143316,0.0741911158845299,82.0278099652376,0.0425056046734663
"GB LM",0.0871637391406737,0.0566221722904902,61.8049995881089,0.0180752662787504
"QM",0.0837549985074257,0.0491229601840632,74.0366759825757,-0.00591825200316265
"Linear model",0.0745632575808121,0.0450426744904643,56.1768004090849,0.000853420475494583
"LM bru model",0.0737184501922377,0.0448485543914353,57.5771624847045,0.00111562170139686
"ST model coarser",0.0548247933185645,0.0328991227351752,44.3724359392291,0.00112438165709463
