"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250509.rds",11784.0156837677,-23798.7531052661,-23798.9954945636,1.479036100058,1.47447415994233,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250509.rds",13517.1632310209,-28407.4605027996,-28199.8842872206,1.7568466278832,1.6992367009311,NA,NA,NA,NA,NA
"lm_model_aic0_250509.rds",NA,NA,NA,NA,NA,-23682.8829129955,-23550.029047077,11860.4414564977,24.6416970297889,0.788561749038163
"gblm_model_aic0_250509.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250509.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.751386391861179
