"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-08-22,0.00843524621618716,0.0797438438655493,0.15209327249369,0.0660900127848683,0.0789738944225736,0.761904761904762,0.777777777777778,0.7,0.959183673469388,0.965811965811966,0.933333333333333,1,0.0253848208779069,"not normal"
