"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.19118644409505,0.139557838012281,46.7034040444889,0.0989462289530857
"QM",0.145292104250375,0.0986270628506446,38.1290633569849,-0.0296936441058822
"GB LM",0.136194646389023,0.100075923264631,31.9429883157117,-0.0153835319402892
"Linear model",0.124800058782351,0.0911841719087098,31.2034643075557,0.0016643906155104
"LM bru model",0.121138054598876,0.0885573931362197,29.9060469995484,0.00202413071504231
"ST model coarser",0.0904940705759375,0.0628040654322498,21.5975223869917,0.00129807910825282
