"date","variance","variance_unweighted","fit","observed","norm_power_est0","q0.025","median","q0.975","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","q0.025_unweighted","median_unweighted","q0.975_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-04-28,0.000326266353593294,0.000326266353593294,0.182218378689652,0.167858947351393,0.227053199695309,0.182218378689652,0.182218378689652,0.182218378689652,0.182218378689652,0.167858947351393,0.227053199695309,0.182218378689652,0.182218378689652,0.182218378689652,0.789115646258503,0.794871794871795,0.766666666666667,0.907801418439716,0.929824561403509,0.814814814814815,0,0,0.00446775746688255,"not normal"
