"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.255693682386829,0.208272976437163,844.925668228898,75.8844898623439,0.176282022351671
"Wind Offshore","GB LM",0.165526642631257,0.113918409831711,592.992637723458,36.4279484546497,-0.0362555514944923
"Wind Offshore","QM",0.161626069729311,0.10843803217291,398.21469312089,39.0753137140112,-0.0155272700918504
"Wind Offshore","Linear model",0.154883529150392,0.109004152518804,493.051304428905,38.3315992056871,0.000470061536796176
"Wind Offshore","LM bru model",0.151214693939777,0.106486980957835,395.799387504043,35.6037989159913,0.000587902962057071
"Wind Offshore","ST model coarser",0.0728136060563284,0.0517149162014866,264.301176380651,16.5224088017519,-0.000310702597231431
"Wind Onshore","Generic PC",0.125180465750257,0.0849756766712095,629.0146318346,61.1729892473118,0.0320996993364711
"Wind Onshore","QM",0.109041843462082,0.0705906408736008,234.176445990717,59.2491925644914,-0.0360081154659184
"Wind Onshore","GB LM",0.10587337920867,0.0742468440973005,686.079753615555,52.9505568142795,0.0058945397751214
"Wind Onshore","Linear model",0.102732525298509,0.0726761087510089,745.414182297474,52.2885544283068,0.000500918865404853
"Wind Onshore","LM bru model",0.098206501171933,0.0697337478361928,823.615388553616,51.9956628222032,0.000849695487653777
"Wind Onshore","ST model coarser",0.0741301930648629,0.0518477276589642,599.163773531112,41.6379806092329,0.00180849816055885
