"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250615.rds",17356.2324917827,-34944.0845499691,-34942.6256424404,0.689911262702122,0.688081205140826,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250615.rds",4530.44788252909,-9926.86476004645,-9974.99606765188,0.689341340768565,0.661110417380273,NA,NA,NA,NA,NA
"lm_model_aic0_250615.rds",NA,NA,NA,NA,NA,-33956.2594390338,-33801.6087900422,16997.1297195169,387.322451700465,0.787609919027295
"gblm_model_aic0_250615.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250615.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.756966674936549
