"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250922.rds",3929.65890707279,-8025.52846506349,-8027.16437101641,0.564894505300563,0.55777705355986,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250922.rds",4800.68305891625,-10326.508946599,-10357.0724034896,0.728093231740626,0.702360270967474,NA,NA,NA,NA,NA
"lm_model_aic0_250922.rds",NA,NA,NA,NA,NA,-7743.17581058359,-7612.67328381349,3890.58790529179,139.143804751242,0.788391361593443
"gblm_model_aic0_250922.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250922.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750513892584277
