"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"mid","Generic PC",0.193824309686543,0.144867293810374,412.480329471617,52.744355445752,0.0766426355573994
"mid","QM",0.160559651839756,0.113581712505245,182.165105879958,46.7720888045872,-0.0510358074007313
"mid","GB LM",0.149000786623122,0.108017196418797,367.790872861256,40.8403194856312,-0.0127600531022319
"mid","Linear model",0.13735764656913,0.100213555742317,409.563181148834,37.9556617193204,-0.0110176902167217
"mid","LM bru model",0.13395156819251,0.0977296597471045,423.755744244787,36.6715295180285,-0.0106798898753551
"mid","ST model coarser",0.104601656418027,0.0739613929832088,227.195710874221,26.6129489080707,0.000225343258718411
"low","Generic PC",0.138046340118782,0.0884826339276297,1021.98469641596,92.1931898488962,0.0594376514679741
"low","GB LM",0.0933374684551591,0.0627561192558654,1054.99484267616,72.801336132009,0.0217869772325555
"low","Linear model",0.0902036292223203,0.0645343941909999,1073.05223184963,88.7190120504296,0.0249775934306321
"low","LM bru model",0.0888852676656533,0.0638119716708402,1010.8087404343,93.9700844274539,0.0257170786759389
"low","QM",0.0844225146783683,0.0528059869759054,400.527294839086,78.5955499947856,-0.00349848857163603
"low","ST model coarser",0.0530739852710806,0.0348369618923981,679.097614080737,48.6172490338957,0.00236573648178382
