"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.264313994567507,0.226936358215496,216.154592651264,59.3363782317238,0.203195636668634
"Wind Offshore","GB LM",0.148260028501702,0.116319790316831,101.305673144177,25.04621642577,-0.0412180237898422
"Wind Offshore","QM",0.143016096828587,0.112735719930649,106.357212141321,28.1313359822592,0.0293241337832639
"Wind Offshore","Linear model",0.136310478613499,0.107707851162704,97.5104755397758,23.7872366565189,-1.74078762182772e-16
"Wind Offshore","LM bru model",0.135546410332732,0.107840995520452,139.297450472011,24.0157954848509,0.000209886700223034
"Wind Offshore","ST model coarser",0.0917556495385597,0.0699755968221707,43.0125477628831,15.0213236157633,-0.00227408631791974
"Wind Onshore","Generic PC",0.173292590340132,0.123205596278228,533.745783166268,57.8400294192901,0.0553408213005508
"Wind Onshore","QM",0.152743162003545,0.101908506306557,222.478023484272,53.7034772136128,-0.0572672334789853
"Wind Onshore","GB LM",0.140407569729076,0.099916939675139,508.729218706725,47.2510979584418,-0.00224621151446901
"Wind Onshore","Linear model",0.131173832349935,0.0949071980821635,461.261047816649,46.8445950021446,0.000895772256422588
"Wind Onshore","LM bru model",0.129485802393444,0.0938024176472933,575.608183176169,46.2475090186901,0.000620351572169766
"Wind Onshore","ST model coarser",0.0992572208083426,0.0711851827749029,421.235081558984,36.4798649959544,0.00161146946417889
