"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.125705778235038,0.0837767434742245,83.7115984309604,0.0452480813975534
"GB LM",0.0951443633703228,0.0637462755179897,65.0064563016933,0.0112331791461959
"QM",0.0927747308955263,0.0567927205299518,77.3696398334183,-0.0111766741545128
"Linear model",0.0828444586210808,0.0529275514078351,58.2286061106963,0.0007207782093533
"LM bru model",0.0821502307316704,0.0526884354831014,59.0839431884159,0.000591719027565894
"ST model coarser",0.0593094108415945,0.0369256738058825,41.2561668517175,0.00130257281073853
