"date","variance","variance_unweighted","fit","observed","norm_power_est0","q0.025","median","q0.975","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","q0.025_unweighted","median_unweighted","q0.975_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-01-13,0.000831141917246173,0.000831141917246173,0.796471419372268,0.705514960718622,0.913869590887469,0.796471419372268,0.796471419372268,0.796471419372268,0.796471419372268,0.705514960718622,0.913869590887469,0.796471419372268,0.796471419372268,0.796471419372268,0.775510204081633,0.794871794871795,0.7,0.859154929577465,0.878260869565217,0.777777777777778,0,0,0.00696152732182372,"not normal"
