"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250606.rds",4044.03217156831,-8249.19294911453,-8252.25978894313,0.563909755327092,0.55799230216143,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250606.rds",5255.48266205283,-11271.5462002651,-11298.527216451,0.771486874561931,0.760400141964609,NA,NA,NA,NA,NA
"lm_model_aic0_250606.rds",NA,NA,NA,NA,NA,-7955.33604898095,-7824.27489093016,3996.66802449048,143.688117894273,0.796546802778442
"gblm_model_aic0_250606.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250606.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.724342450900027
