"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250901.rds",4583.96545854543,-9331.38471098018,-9334.48715010071,0.650396121558407,0.641720461339516,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250901.rds",5572.50566402023,-11978.014378367,-12046.0447255327,0.838374087647735,0.813574133609109,NA,NA,NA,NA,NA
"lm_model_aic0_250901.rds",NA,NA,NA,NA,NA,-8822.54909299653,-8698.73613972923,4429.27454649826,122.260180404247,0.844094525761771
"gblm_model_aic0_250901.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250901.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.793990529703736
