"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.222912655796351,0.175832039522012,323.886603423295,61.3243689650659,0.163154734352731
"Wind Offshore","GB LM",0.12202628360566,0.0926422027578993,184.234597471768,29.3889341869361,-0.0301015418785668
"Wind Offshore","QM",0.112584821013828,0.084605796258937,178.754459536117,29.8064015184308,0.0237457930169538
"Wind Offshore","Linear model",0.106967699969111,0.0811811523933818,191.015584857283,28.5863926371472,2.11698299977099e-05
"Wind Offshore","LM bru model",0.104278417267015,0.0787086632915116,203.891931800437,28.0487919689334,0.000302489542161892
"Wind Offshore","ST model coarser",0.0726064986750247,0.0521507318057317,92.7106794901542,18.0686236729874,-0.000773440498012335
"Wind Onshore","Generic PC",0.12780117130105,0.0858452167443454,604.087144124988,58.3455156214218,0.0373174208522698
"Wind Onshore","QM",0.107833464192451,0.0685999169270915,278.019481124948,55.1953052595192,-0.0299219827078324
"Wind Onshore","GB LM",0.10433056742489,0.0716182555296927,658.698704326983,49.689863213367,0.00646128358924299
"Wind Onshore","Linear model",0.0985151330277239,0.0666802443865857,502.091566992616,48.030091122881,0.000646066221667238
"Wind Onshore","LM bru model",0.0953536960859447,0.0652049444572388,595.304979166493,48.3236624593741,0.00113910810512487
"Wind Onshore","ST model coarser",0.0725156493250266,0.0487548482994573,406.344561710567,36.7664561482639,0.00168019621939769
