"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250711.rds",6668.23241621015,-13539.5526103881,-13534.9901484988,0.889755946625679,0.883820004883516,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250711.rds",7573.58329802778,-15921.380101173,-15952.9224842158,1.04791455491115,1.02065366287759,NA,NA,NA,NA,NA
"lm_model_aic0_250711.rds",NA,NA,NA,NA,NA,-13195.2255990025,-13063.4284379213,6616.61279950127,78.1769842856807,0.658445388112883
"gblm_model_aic0_250711.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250711.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.586561397787704
