"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.218493952084011,0.171744869441036,119.10651308749,24.5918511117109,0.145592322433371
"high","QM",0.179146483781129,0.137522382512355,37.5814010039126,20.723980564513,-0.00802577840402012
"high","GB LM",0.174366541639793,0.136801742324478,72.5136599972122,19.5675225471717,-0.0610420741035698
"high","Linear model",0.143252467214568,0.113818064891508,37.1719545551029,16.2030906327863,-0.00911267155563891
"high","LM bru model",0.138815649812455,0.111359969422231,140.353974080998,15.4017386292261,-0.00977441819043853
"high","ST model coarser",0.114494730093503,0.0886819971209034,41.9662901547368,12.0025087273587,4.70702704168478e-06
"mid","Generic PC",0.221437509565006,0.172334361868888,213.918475963234,47.2682426177267,0.118472436653811
"mid","QM",0.178639848152529,0.129468674402337,67.9791683700671,37.4746830101264,-0.044875833433585
"mid","GB LM",0.168725219838411,0.12824859666236,173.444245973967,32.2995090341282,-0.0173793552171031
"mid","Linear model",0.149531949517628,0.114212124795748,100.705772831247,30.3327092455421,0.00547640287666267
"mid","LM bru model",0.144448361316382,0.11074389854668,365.304718934945,29.2998035803166,0.00693324607677348
"mid","ST model coarser",0.119032422292507,0.088850490661313,197.76841962058,22.8380414782179,0.00186126126263839
