"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-08-14,0.0176033911588988,0.0509160354155712,0.0862695979865855,0.0515188971467336,0.0615947045558385,0.789115646258503,0.82051282051282,0.666666666666667,0.986394557823129,0.991452991452991,0.966666666666667,0.065281357148491,0.0636850462605444,1,0.899950143675809,"maybe normal"
