"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.183194744299621,0.128855450530591,380.292636944341,57.3720925309615,0.115929240514149
"Wind Offshore","GB LM",0.113944703178465,0.0791256372518816,319.461919555028,26.2130722996608,-0.0250867286710141
"Wind Offshore","QM",0.107814596284103,0.0732213463252631,96.2110604018452,28.5943874009686,-0.0284613469461466
"Wind Offshore","Linear model",0.103923585938356,0.0731164861868283,180.144885989713,27.090504312191,0.00170532339669918
"Wind Offshore","LM bru model",0.0990026377915046,0.0681153451941564,206.169980309553,25.8018923765454,0.000745033042157051
"Wind Offshore","ST model coarser",NA,NA,176.739504884642,100,-0.320327406794056
"Wind Onshore","ST model coarser",0.449289263646199,0.330975685340888,4550.75389557572,100,-0.0406244479807948
"Wind Onshore","Generic PC",0.180364273641031,0.125861748935177,774.492833462506,53.8388238227483,0.0766414243925643
"Wind Onshore","QM",0.1661820661537,0.10378115039596,222.312648305361,51.2846424797569,-0.0557506548220998
"Wind Onshore","GB LM",0.15548171382571,0.106129886499071,757.427794732718,41.7203187612188,-0.0085202971669321
"Wind Onshore","Linear model",0.133277411707134,0.0934983104538451,602.233716034748,39.7953410794876,0.00227213277233472
"Wind Onshore","LM bru model",0.132211566777314,0.0929223456328669,690.228332850245,39.1035844457885,0.00244766616218275
