"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.187463921111778,0.139819226472744,62.8490117627304,0.0844600191477913
"QM",0.147700346716623,0.101791763531028,49.3122525301473,-0.0176213587438214
"GB LM",0.144404113492659,0.106474952604762,43.9843916334581,-0.00600083270963635
"Linear model",0.133772697339851,0.097510624567435,42.8701808577718,0.000361873525523028
"LM bru model",0.130486915065866,0.0951509250953403,41.7293367313027,0.000683222773974575
"ST model coarser",0.0968792727839441,0.0676428305614518,28.9882058917285,0.00116450788410128
