"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.205336943800314,0.158065381292663,46.1548730831462,0.112123537907143
"QM",0.163225291973624,0.113357769850687,36.0901274126495,-0.0367479302950504
"GB LM",0.158469274013921,0.120952621480179,32.8346589313168,-0.0166738793773445
"Linear model",0.141679508178859,0.107046132889578,32.152442220706,0.000565383238905562
"LM bru model",0.137118635680821,0.103560158274163,31.168004793445,0.0010613947280815
"ST model coarser",0.108285634828228,0.0790828118179096,23.3054680105824,0.000608049491941827
