"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250722.rds",9059.83541621948,-18339.6293387597,-18324.2434573343,1.19230601870471,1.18890540556307,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250722.rds",10679.2226129177,-22899.3251967291,-21981.9266254383,1.47336865142229,1.40958667518357,NA,NA,NA,NA,NA
"lm_model_aic0_250722.rds",NA,NA,NA,NA,NA,-18201.3213135858,-18076.2771941558,9118.66065679292,41.9133083598002,0.687166276318239
"gblm_model_aic0_250722.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250722.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.671880837279581
