"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.169188337227561,0.116632424166893,48.0605165314544,0.0646760439107023
"GB LM",0.127011147542757,0.0890236439769003,38.9618279350766,-0.0205856286062167
"QM",0.125883377038665,0.0834508693322773,44.8351231226567,-0.0277027548417103
"Linear model",0.115560213036188,0.0806781416609709,37.8417450375238,0.00109478398263367
"LM bru model",0.113003536848408,0.0797920041570554,37.652296735742,0.00147448588385894
"ST model coarser",0.0844410818934089,0.0574033217380502,27.5102113159271,0.00107340297314227
