"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-03-21,0.0498636214103209,0.131902651722727,0.222469345979746,0.123262747406405,0.131085873868943,0.700680272108844,0.752136752136752,0.5,0.959183673469388,0.982905982905983,0.866666666666667,1,0.402793441459164,"maybe normal"
