"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.230693304432651,0.187341084220817,110.682905666488,36.2059948704543,0.128109175897546
"high","GB LM",0.201566523487594,0.158438130010952,70.2374377099587,28.9290487743798,-0.0465026576670879
"high","QM",0.201561690877143,0.14979096309632,54.6645525762038,28.2858148024937,-0.0642746330449635
"high","Linear model",0.165876852528417,0.132111103866457,62.1873527520606,24.4074119395897,-0.0175039161500581
"high","LM bru model",0.156499120832335,0.124781651623314,66.1903005898242,22.6517002652241,-0.0172919300472584
"high","ST model coarser",0.131555087197344,0.103142936822796,45.5203622990322,18.6346812494989,-0.000270950123970261
"mid","Generic PC",0.182052847242108,0.128303741848722,577.249615820548,64.8379750179265,0.0837685832838091
"mid","GB LM",0.137786007390162,0.098846935457061,608.078363760411,48.4933868506513,0.00335777481984427
"mid","QM",0.130934897666402,0.0861375723003889,228.098523681738,55.1296172612762,-0.0325617141577396
"mid","Linear model",0.119925898837536,0.086512576401674,503.277871733198,51.3215365094775,0.0106574948198494
"mid","LM bru model",0.11402017709964,0.0832587085916393,499.549125087263,48.1374035387988,0.0116351335596674
"mid","ST model coarser",0.0924650889316772,0.0640279467341618,333.422998012305,35.646254565251,0.00334830709839805
