"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.178990135900082,0.128974602070041,56.4499469345254,0.0814076457458974
"QM",0.13671177737049,0.092149104970368,46.9988427979303,-0.0285692351360098
"GB LM",0.131255605808129,0.0943952665711623,41.23586025426,-0.0071651525493813
"Linear model",0.123483148205125,0.0889643858657173,41.1180288219984,0.000601192383844406
"LM bru model",0.120962051281113,0.0869328866313235,40.4081744554381,0.000799214622508361
"ST model coarser",NA,NA,100,-0.0839236808937327
