"date","variance","variance_unweighted","fit","observed","norm_power_est0","q0.025","median","q0.975","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","q0.025_unweighted","median_unweighted","q0.975_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-06-06,0.000268504128120139,0.000268504128120139,0.237723334649517,0.248959254790484,0.312558679774041,0.237723334649517,0.237723334649517,0.237723334649517,0.237723334649517,0.248959254790484,0.312558679774041,0.237723334649517,0.237723334649517,0.237723334649517,0.850340136054422,0.871794871794872,0.766666666666667,0.944827586206897,0.948275862068966,0.931034482758621,0,0,4.48764911415727e-08,"not normal"
