"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.149536929291488,0.141157521882823,31.8012931340088,26.7237688104804,0.141157521882823
"GB LM",0.0709290242631025,0.0585792164438905,10.6756357159176,10.7228430537871,-0.0532531087720011
"Linear model",0.0364530561131617,0.0300419046928701,7.02185662447177,5.44673285283181,0.00315466587489313
"LM bru model",0.0312721061402295,0.0256595140559723,5.72365076225533,5.0183058865236,-0.00200273255920447
"QM",0.0277116892252488,0.0228667347624863,5.17813895746147,3.96563503197036,0.00142416308677783
"ST model coarser",0.0121030577328522,0.0100236459231652,2.19630313949955,1.90919637110285,-0.00290631320308892
