"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250729.rds",6029.17219396387,-12280.4818557329,-12280.9477817792,0.781429121103691,0.778110445674286,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250729.rds",7298.93225941712,-15359.0680635032,-15410.8802409537,0.980076457000189,0.961821668940392,NA,NA,NA,NA,NA
"lm_model_aic0_250729.rds",NA,NA,NA,NA,NA,-11966.111362279,-11840.6641890769,6001.0556811395,99.8865967821778,0.53608637831936
"gblm_model_aic0_250729.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250729.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435615306651014
