"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.234981656380418,0.186600971105302,274.367970272635,64.6197429357864,0.169815229482006
"Wind Offshore","GB LM",0.13123587154783,0.0959678329016414,156.22393101736,26.1632276647295,-0.0367758347229762
"Wind Offshore","QM",0.119235439486965,0.0833258154013994,123.597925258681,25.6213681532889,-0.00289335236641255
"Wind Offshore","Linear model",0.115221447493814,0.084215170797795,140.850415468417,25.0382209615649,0.000469765418012244
"Wind Offshore","LM bru model",0.112860389996987,0.0829791046496072,181.674240516633,23.6615495784612,-7.67377587413214e-05
"Wind Offshore","ST model coarser",0.0705550878231645,0.0495273066731973,73.1290922318105,13.9231447960838,0.000411133220506186
"Wind Onshore","Generic PC",0.159177736439357,0.105526274381961,818.232429490817,67.1830092953156,0.0596671544758828
"Wind Onshore","QM",0.12320412999749,0.0766310858373987,377.603373860858,59.7134189035202,-0.0400418846471936
"Wind Onshore","GB LM",0.120638954207067,0.0832136619271968,821.918306265532,55.0319462398456,0.018593884658116
"Wind Onshore","Linear model",0.110668769971222,0.0755376225194219,865.642653364399,51.9728089135184,0.0010817440546072
"Wind Onshore","LM bru model",0.10703949016879,0.0733232790144956,894.365296972942,51.8441589447613,0.00170019536376009
"Wind Onshore","ST model coarser",0.0808983301549137,0.0538522545331897,692.945653219454,39.650567365759,0.0015960199007738
