"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.234973999303911,0.19421485533834,161.476288553564,34.4712778440191,0.15077974003899
"high","QM",0.174111362323569,0.132646794149484,71.9390298634222,23.0644876678863,-0.0147096947085794
"high","GB LM",0.164578925085081,0.130691239233894,131.964102245214,20.8250393079438,-0.035704091017235
"high","Linear model",0.149951556879377,0.118898312475219,141.561038272688,18.6749985495294,-0.00183518717657549
"high","LM bru model",0.144923146758168,0.115500176789285,167.294013367006,18.2563935085298,-0.0026392110104118
"high","ST model coarser",0.116957730069749,0.090050680548758,82.6599703094362,14.1747470139359,0.000349726398294404
"mid","Generic PC",0.216824268943949,0.172282486840952,223.767864932318,49.585907025939,0.105549452666871
"mid","QM",0.166969947437133,0.120615615906443,80.0643796367436,38.6234840257588,-0.0324594386779872
"mid","GB LM",0.159631516493822,0.122461095943743,188.121676635029,34.0280812105496,-0.0223553245848163
"mid","Linear model",0.144926297265002,0.110361903233428,112.807222391511,32.6370884905054,0.00514081730992535
"mid","LM bru model",0.140084314657417,0.106479137096004,112.226401593758,30.8091596531794,0.00656167314743698
"mid","ST model coarser",0.107529248758656,0.079962801306939,78.1464182102323,22.5431098359764,0.000748095105897181
