"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.20794545895836,0.158819610472213,344.436617877637,45.7549933015952,0.12608598003518
"high","GB LM",0.153092857471101,0.11926041669333,349.561825601075,30.5062371147207,0.0051411620583831
"high","QM",0.149599140194733,0.104174885285803,96.084433813937,31.7231673714731,-0.0320236802831797
"high","Linear model",0.132979720309702,0.0984029429172046,182.626057785507,27.0378858109432,-0.0145774594867806
"high","LM bru model",0.127800378147669,0.0930085229668864,289.433862643671,26.1778414344876,-0.0118711723940221
"high","ST model coarser",0.103190636816822,0.0749529571997555,204.366423676967,21.52547471058,-8.46276492638627e-05
"mid","Generic PC",0.18475237938425,0.125565430432389,636.440779619328,63.1742591988154,0.107721909612588
"mid","GB LM",0.134526388053841,0.0970293676412302,809.045847994258,42.6090223892837,0.0195947103234925
"mid","Linear model",0.109514435713181,0.0775470304237612,646.00264430599,34.7912032352524,0.00673287717362305
"mid","QM",0.107217727399346,0.0657140166901361,152.728636862554,35.6417004009391,-0.0245270206918736
"mid","LM bru model",0.0991048666631387,0.0677212993373453,352.736329453003,35.1765657178369,0.00199425508611799
"mid","ST model coarser",0.0763054177538305,0.0500013004539084,232.604399568978,26.1053289892109,0.0024739398784069
"low","Generic PC",0.149580359957588,0.109498828207972,892.383055579901,94.1789029309557,0.0843980832441954
"low","GB LM",0.103067951460581,0.0758339860358116,691.371388682964,64.0078323846094,0.0315231029049915
"low","Linear model",0.0894879536762503,0.0651286223714163,402.098361420833,63.9603138249832,0.00888124087679212
"low","QM",0.0875626305715947,0.0596050301605589,318.198014863773,60.8227819793958,-0.0225968576697323
"low","LM bru model",0.0843858478118547,0.0629462545043228,603.818835159232,57.3330918703778,0.0113599764440772
"low","ST model coarser",0.0643685350518929,0.0459895378610019,471.967448636857,43.2734547564256,0.00109918184071641
