"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.197125457632778,0.145495401601035,59.3556206700734,0.0905964504562385
"QM",0.164621894053208,0.107354621922917,45.5552355793782,-0.0450389110212492
"GB LM",0.148162797822952,0.104375830627513,39.2113453296226,-0.013423020199477
"Linear model",0.135994618574961,0.0974896844146734,39.7541308007102,0.00187990779877664
"LM bru model",0.130824106745061,0.0938205609686817,37.6245106294492,0.00232183604561357
"ST model coarser",0.104072006182936,0.0727542087735001,28.7316205039193,0.00197089373374211
